http://sweetontology.net/stateRoleTrust/Trustworthy,trustworthy,en
http://sweetontology.net/stateRoleTrust/Published,published,en
http://sweetontology.net/stateRoleTrust/Known,known,en
http://sweetontology.net/stateRoleTrust/Unsure,unsure,en
http://sweetontology.net/stateRoleTrust/Unreliable,unreliable,en
http://sweetontology.net/stateRoleTrust/Vague,vague,en
http://sweetontology.net/stateRoleTrust/Inaccurate,inaccurate,en
http://sweetontology.net/stateRoleTrust/Acceptable,acceptable,en
http://sweetontology.net/stateRoleTrust/Untrusted,untrusted,en
http://sweetontology.net/stateRoleTrust/Defendable,defendable,en
http://sweetontology.net/stateRoleTrust/Imprecise,imprecise,en
http://sweetontology.net/stateRoleTrust/Analyzed,analyzed,en
http://sweetontology.net/stateRoleTrust/Predictivee,predictivee,en
http://sweetontology.net/stateRoleTrust/Uncertainty,uncertainty,en
http://sweetontology.net/stateRoleTrust/Unforecasted,unforecasted,en
http://sweetontology.net/stateRoleTrust/Untested,untested,en
http://sweetontology.net/stateRoleTrust/Unbelievable,unbelievable,en
http://sweetontology.net/stateRoleTrust/Proven,proven,en
http://sweetontology.net/stateRoleTrust/Unpredictable,unpredictable,en
http://sweetontology.net/stateRoleTrust/Predictable,predictable,en
http://sweetontology.net/stateRoleTrust/DeepUncertainty,deep uncertainty,en
http://sweetontology.net/stateRoleTrust/Observed,observed,en
http://sweetontology.net/stateRoleTrust/Certainty,certainty,en
http://sweetontology.net/stateRoleTrust/Sure,sure,en
http://sweetontology.net/stateRoleTrust/Posterior,posterior,en
http://sweetontology.net/stateRoleTrust/Risk,risk,en
http://sweetontology.net/realmAtmoWeather/ConvectiveCondensationLevel,convective condensation level,en
http://sweetontology.net/realmAtmoWeather/CondensationLevel,condensation level,en
http://sweetontology.net/realmAtmoWeather/SnowGeneratingLevel,snow generating level,en
http://sweetontology.net/realmAtmoWeather,SWEET Ontology Realm Atmospheric Weather,
http://sweetontology.net/realmAtmoWeather/CloudTop,cloud top,en
http://sweetontology.net/realmAtmoWeather/MeltingLayer,melting layer,en
http://sweetontology.net/realmAtmoWeather/ZoneOfMaximumPrecipitation,zone of maximum precipitation,en
http://sweetontology.net/realmAtmoWeather/MeltingLevel,melting level,en
